month_date,state,maker,powertrain,registrations
2026-03-01,Karnataka,ACTION CONSTRUCTION EQUIPMENT LTD,Petrol/Diesel/CNG/Hybrid,12
2026-04-01,Karnataka,ACTION CONSTRUCTION EQUIPMENT LTD,Petrol/Diesel/CNG/Hybrid,6
2026-05-01,Karnataka,ACTION CONSTRUCTION EQUIPMENT LTD,Petrol/Diesel/CNG/Hybrid,9
2026-06-01,Karnataka,ACTION CONSTRUCTION EQUIPMENT LTD,Petrol/Diesel/CNG/Hybrid,3
2026-02-01,Karnataka,ADICO ESCORTS AGRI EQUIPMENTS PVT. LTD,Petrol/Diesel/CNG/Hybrid,1
2026-03-01,Karnataka,ADICO ESCORTS AGRI EQUIPMENTS PVT. LTD,Petrol/Diesel/CNG/Hybrid,2
2026-04-01,Karnataka,ADICO ESCORTS AGRI EQUIPMENTS PVT. LTD,Petrol/Diesel/CNG/Hybrid,1
2026-05-01,Karnataka,AGI AUTO INDUSTRIES,Petrol/Diesel/CNG/Hybrid,1
2026-01-01,Karnataka,AGRO INDUSTRIES,Petrol/Diesel/CNG/Hybrid,10
2026-02-01,Karnataka,AGRO INDUSTRIES,Petrol/Diesel/CNG/Hybrid,12
2026-03-01,Karnataka,AGRO INDUSTRIES,Petrol/Diesel/CNG/Hybrid,4
2026-04-01,Karnataka,AGRO INDUSTRIES,Petrol/Diesel/CNG/Hybrid,9
2026-05-01,Karnataka,AGRO INDUSTRIES,Petrol/Diesel/CNG/Hybrid,8
2026-06-01,Karnataka,AGRO INDUSTRIES,Petrol/Diesel/CNG/Hybrid,6
2026-01-01,Karnataka,AJAX ENGINEERING LTD,Petrol/Diesel/CNG/Hybrid,1
2026-03-01,Karnataka,AKASH AGRO INDUSTRIES,Petrol/Diesel/CNG/Hybrid,1
2026-04-01,Karnataka,ASHOK LEYLAND LTD,Petrol/Diesel/CNG/Hybrid,1
2026-01-01,Karnataka,AUDI AG,Petrol/Diesel/CNG/Hybrid,5
2026-02-01,Karnataka,AUDI AG,Petrol/Diesel/CNG/Hybrid,2
2026-04-01,Karnataka,AUDI AG,Petrol/Diesel/CNG/Hybrid,1
2026-05-01,Karnataka,AUDI AG,Petrol/Diesel/CNG/Hybrid,1
2026-01-01,Karnataka,AUTOMOBILI LAMBORGHINI S.P.A,Petrol/Diesel/CNG/Hybrid,1
2026-02-01,Karnataka,AUTOMOBILI LAMBORGHINI S.P.A,Petrol/Diesel/CNG/Hybrid,1
2026-01-01,Karnataka,BAJAJ AUTO LTD,Petrol/Diesel/CNG/Hybrid,2
2026-02-01,Karnataka,BAJAJ AUTO LTD,Petrol/Diesel/CNG/Hybrid,1
2026-01-01,Karnataka,BENTLEY MOTORS LTD (SAVWIPL),Petrol/Diesel/CNG/Hybrid,2
2026-01-01,Karnataka,BMW INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,213
2026-02-01,Karnataka,BMW INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,117
2026-03-01,Karnataka,BMW INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,157
2026-04-01,Karnataka,BMW INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,162
2026-05-01,Karnataka,BMW INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,125
2026-06-01,Karnataka,BMW INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,60
2026-03-01,Karnataka,BULL MACHINES PVT LTD,Petrol/Diesel/CNG/Hybrid,1
2026-05-01,Karnataka,BYD INDIA PRIVATE LIMITED,Petrol/Diesel/CNG/Hybrid,2
2026-01-01,Karnataka,CAPTAIN TRACTORS PVT. LTD,Petrol/Diesel/CNG/Hybrid,15
2026-02-01,Karnataka,CAPTAIN TRACTORS PVT. LTD,Petrol/Diesel/CNG/Hybrid,7
2026-03-01,Karnataka,CAPTAIN TRACTORS PVT. LTD,Petrol/Diesel/CNG/Hybrid,17
2026-04-01,Karnataka,CAPTAIN TRACTORS PVT. LTD,Petrol/Diesel/CNG/Hybrid,11
2026-05-01,Karnataka,CAPTAIN TRACTORS PVT. LTD,Petrol/Diesel/CNG/Hybrid,18
2026-06-01,Karnataka,CAPTAIN TRACTORS PVT. LTD,Petrol/Diesel/CNG/Hybrid,6
2026-01-01,Karnataka,CNH INDUSTRIAL (INDIA) PVT LTD,Petrol/Diesel/CNG/Hybrid,140
2026-02-01,Karnataka,CNH INDUSTRIAL (INDIA) PVT LTD,Petrol/Diesel/CNG/Hybrid,137
2026-03-01,Karnataka,CNH INDUSTRIAL (INDIA) PVT LTD,Petrol/Diesel/CNG/Hybrid,150
2026-04-01,Karnataka,CNH INDUSTRIAL (INDIA) PVT LTD,Petrol/Diesel/CNG/Hybrid,131
2026-05-01,Karnataka,CNH INDUSTRIAL (INDIA) PVT LTD,Petrol/Diesel/CNG/Hybrid,150
2026-06-01,Karnataka,CNH INDUSTRIAL (INDIA) PVT LTD,Petrol/Diesel/CNG/Hybrid,114
2026-05-01,Karnataka,DOOSAN BOBCAT INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,5
2026-01-01,Karnataka,EICHER TRACTORS,Petrol/Diesel/CNG/Hybrid,282
2026-02-01,Karnataka,EICHER TRACTORS,Petrol/Diesel/CNG/Hybrid,247
2026-03-01,Karnataka,EICHER TRACTORS,Petrol/Diesel/CNG/Hybrid,198
2026-04-01,Karnataka,EICHER TRACTORS,Petrol/Diesel/CNG/Hybrid,258
2026-05-01,Karnataka,EICHER TRACTORS,Petrol/Diesel/CNG/Hybrid,306
2026-06-01,Karnataka,EICHER TRACTORS,Petrol/Diesel/CNG/Hybrid,193
2026-01-01,Karnataka,ESCORTS KUBOTA LIMITED (AGRI MACHINERY GROUP),Petrol/Diesel/CNG/Hybrid,364
2026-02-01,Karnataka,ESCORTS KUBOTA LIMITED (AGRI MACHINERY GROUP),Petrol/Diesel/CNG/Hybrid,356
2026-03-01,Karnataka,ESCORTS KUBOTA LIMITED (AGRI MACHINERY GROUP),Petrol/Diesel/CNG/Hybrid,266
2026-04-01,Karnataka,ESCORTS KUBOTA LIMITED (AGRI MACHINERY GROUP),Petrol/Diesel/CNG/Hybrid,317
2026-05-01,Karnataka,ESCORTS KUBOTA LIMITED (AGRI MACHINERY GROUP),Petrol/Diesel/CNG/Hybrid,407
2026-06-01,Karnataka,ESCORTS KUBOTA LIMITED (AGRI MACHINERY GROUP),Petrol/Diesel/CNG/Hybrid,259
2026-01-01,Karnataka,FIELDTRACK EARTHMOVERS PVT LTD,Petrol/Diesel/CNG/Hybrid,9
2026-02-01,Karnataka,FIELDTRACK EARTHMOVERS PVT LTD,Petrol/Diesel/CNG/Hybrid,13
2026-03-01,Karnataka,FIELDTRACK EARTHMOVERS PVT LTD,Petrol/Diesel/CNG/Hybrid,12
2026-04-01,Karnataka,FIELDTRACK EARTHMOVERS PVT LTD,Petrol/Diesel/CNG/Hybrid,5
2026-05-01,Karnataka,FIELDTRACK EARTHMOVERS PVT LTD,Petrol/Diesel/CNG/Hybrid,17
2026-06-01,Karnataka,FIELDTRACK EARTHMOVERS PVT LTD,Petrol/Diesel/CNG/Hybrid,6
2026-01-01,Karnataka,FORCE MOTORS LIMITED,Petrol/Diesel/CNG/Hybrid,15
2026-02-01,Karnataka,FORCE MOTORS LIMITED,Petrol/Diesel/CNG/Hybrid,14
2026-03-01,Karnataka,FORCE MOTORS LIMITED,Petrol/Diesel/CNG/Hybrid,22
2026-04-01,Karnataka,FORCE MOTORS LIMITED,Petrol/Diesel/CNG/Hybrid,9
2026-05-01,Karnataka,FORCE MOTORS LIMITED,Petrol/Diesel/CNG/Hybrid,8
2026-06-01,Karnataka,FORCE MOTORS LIMITED,Petrol/Diesel/CNG/Hybrid,7
2026-01-01,Karnataka,GENERAL MOTORS LLC,Petrol/Diesel/CNG/Hybrid,1
2026-01-01,Karnataka,GROMAX AGRI EQUIPMENT LTD,Petrol/Diesel/CNG/Hybrid,251
2026-02-01,Karnataka,GROMAX AGRI EQUIPMENT LTD,Petrol/Diesel/CNG/Hybrid,206
2026-03-01,Karnataka,GROMAX AGRI EQUIPMENT LTD,Petrol/Diesel/CNG/Hybrid,130
2026-04-01,Karnataka,GROMAX AGRI EQUIPMENT LTD,Petrol/Diesel/CNG/Hybrid,110
2026-05-01,Karnataka,GROMAX AGRI EQUIPMENT LTD,Petrol/Diesel/CNG/Hybrid,175
2026-06-01,Karnataka,GROMAX AGRI EQUIPMENT LTD,Petrol/Diesel/CNG/Hybrid,107
2026-04-01,Karnataka,HAMM AG,Petrol/Diesel/CNG/Hybrid,1
2026-05-01,Karnataka,HAMM AG,Petrol/Diesel/CNG/Hybrid,1
2026-01-01,Karnataka,HEMAVATHI AGRO INDUSTRIES,Petrol/Diesel/CNG/Hybrid,1
2026-02-01,Karnataka,HEMAVATHI AGRO INDUSTRIES,Petrol/Diesel/CNG/Hybrid,1
2026-03-01,Karnataka,HEMAVATHI AGRO INDUSTRIES,Petrol/Diesel/CNG/Hybrid,2
2026-04-01,Karnataka,HEMAVATHI AGRO INDUSTRIES,Petrol/Diesel/CNG/Hybrid,1
2026-01-01,Karnataka,HET TRAILOR,Petrol/Diesel/CNG/Hybrid,1
2026-04-01,Karnataka,HINDUSTAN AGRICULTURAL IMPLEMENTS ANTPR,Petrol/Diesel/CNG/Hybrid,1
2026-05-01,Karnataka,HINDUSTAN AGRO INDUSTRIES,Petrol/Diesel/CNG/Hybrid,1
2026-01-01,Karnataka,HONDA CARS INDIA LTD,Petrol/Diesel/CNG/Hybrid,310
2026-02-01,Karnataka,HONDA CARS INDIA LTD,Petrol/Diesel/CNG/Hybrid,271
2026-03-01,Karnataka,HONDA CARS INDIA LTD,Petrol/Diesel/CNG/Hybrid,341
2026-04-01,Karnataka,HONDA CARS INDIA LTD,Petrol/Diesel/CNG/Hybrid,354
2026-05-01,Karnataka,HONDA CARS INDIA LTD,Petrol/Diesel/CNG/Hybrid,264
2026-06-01,Karnataka,HONDA CARS INDIA LTD,Petrol/Diesel/CNG/Hybrid,181
2026-01-01,Karnataka,HYUNDAI MOTOR INDIA LTD,Petrol/Diesel/CNG/Hybrid,4913
2026-02-01,Karnataka,HYUNDAI MOTOR INDIA LTD,Petrol/Diesel/CNG/Hybrid,3010
2026-03-01,Karnataka,HYUNDAI MOTOR INDIA LTD,Petrol/Diesel/CNG/Hybrid,3324
2026-04-01,Karnataka,HYUNDAI MOTOR INDIA LTD,Petrol/Diesel/CNG/Hybrid,3733
2026-05-01,Karnataka,HYUNDAI MOTOR INDIA LTD,Petrol/Diesel/CNG/Hybrid,3236
2026-06-01,Karnataka,HYUNDAI MOTOR INDIA LTD,Petrol/Diesel/CNG/Hybrid,1746
2026-01-01,Karnataka,INDO FARM EQUIPMENT LIMITED,Petrol/Diesel/CNG/Hybrid,13
2026-02-01,Karnataka,INDO FARM EQUIPMENT LIMITED,Petrol/Diesel/CNG/Hybrid,19
2026-03-01,Karnataka,INDO FARM EQUIPMENT LIMITED,Petrol/Diesel/CNG/Hybrid,10
2026-04-01,Karnataka,INDO FARM EQUIPMENT LIMITED,Petrol/Diesel/CNG/Hybrid,15
2026-05-01,Karnataka,INDO FARM EQUIPMENT LIMITED,Petrol/Diesel/CNG/Hybrid,13
2026-06-01,Karnataka,INDO FARM EQUIPMENT LIMITED,Petrol/Diesel/CNG/Hybrid,12
2026-01-01,Karnataka,INTERNATIONAL TRACTORS LIMITED,Petrol/Diesel/CNG/Hybrid,854
2026-02-01,Karnataka,INTERNATIONAL TRACTORS LIMITED,Petrol/Diesel/CNG/Hybrid,793
2026-03-01,Karnataka,INTERNATIONAL TRACTORS LIMITED,Petrol/Diesel/CNG/Hybrid,686
2026-04-01,Karnataka,INTERNATIONAL TRACTORS LIMITED,Petrol/Diesel/CNG/Hybrid,686
2026-05-01,Karnataka,INTERNATIONAL TRACTORS LIMITED,Petrol/Diesel/CNG/Hybrid,790
2026-06-01,Karnataka,INTERNATIONAL TRACTORS LIMITED,Petrol/Diesel/CNG/Hybrid,393
2026-02-01,Karnataka,ISUZU MOTORS INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,1
2026-03-01,Karnataka,ISUZU MOTORS INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,5
2026-04-01,Karnataka,ISUZU MOTORS INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,3
2026-06-01,Karnataka,ISUZU MOTORS INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,1
2026-01-01,Karnataka,JAGUAR LAND ROVER INDIA LIMITED,Petrol/Diesel/CNG/Hybrid,41
2026-02-01,Karnataka,JAGUAR LAND ROVER INDIA LIMITED,Petrol/Diesel/CNG/Hybrid,42
2026-03-01,Karnataka,JAGUAR LAND ROVER INDIA LIMITED,Petrol/Diesel/CNG/Hybrid,46
2026-04-01,Karnataka,JAGUAR LAND ROVER INDIA LIMITED,Petrol/Diesel/CNG/Hybrid,43
2026-05-01,Karnataka,JAGUAR LAND ROVER INDIA LIMITED,Petrol/Diesel/CNG/Hybrid,24
2026-06-01,Karnataka,JAGUAR LAND ROVER INDIA LIMITED,Petrol/Diesel/CNG/Hybrid,13
2026-06-01,Karnataka,JAYA AUTOMOTIVES PVT LTD,Petrol/Diesel/CNG/Hybrid,1
2026-01-01,Karnataka,JCB INDIA LIMITED,Petrol/Diesel/CNG/Hybrid,5
2026-02-01,Karnataka,JCB INDIA LIMITED,Petrol/Diesel/CNG/Hybrid,3
2026-03-01,Karnataka,JCB INDIA LIMITED,Petrol/Diesel/CNG/Hybrid,4
2026-04-01,Karnataka,JCB INDIA LIMITED,Petrol/Diesel/CNG/Hybrid,3
2026-05-01,Karnataka,JCB INDIA LIMITED,Petrol/Diesel/CNG/Hybrid,1
2026-06-01,Karnataka,JCB INDIA LIMITED,Petrol/Diesel/CNG/Hybrid,1
2026-01-01,Karnataka,JOHN DEERE INDIA PVT LTD(TRACTOR DEVISION),Petrol/Diesel/CNG/Hybrid,772
2026-02-01,Karnataka,JOHN DEERE INDIA PVT LTD(TRACTOR DEVISION),Petrol/Diesel/CNG/Hybrid,683
2026-03-01,Karnataka,JOHN DEERE INDIA PVT LTD(TRACTOR DEVISION),Petrol/Diesel/CNG/Hybrid,783
2026-04-01,Karnataka,JOHN DEERE INDIA PVT LTD(TRACTOR DEVISION),Petrol/Diesel/CNG/Hybrid,672
2026-05-01,Karnataka,JOHN DEERE INDIA PVT LTD(TRACTOR DEVISION),Petrol/Diesel/CNG/Hybrid,794
2026-06-01,Karnataka,JOHN DEERE INDIA PVT LTD(TRACTOR DEVISION),Petrol/Diesel/CNG/Hybrid,496
2026-01-01,Karnataka,JSW MG MOTOR INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,135
2026-02-01,Karnataka,JSW MG MOTOR INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,147
2026-03-01,Karnataka,JSW MG MOTOR INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,144
2026-04-01,Karnataka,JSW MG MOTOR INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,96
2026-05-01,Karnataka,JSW MG MOTOR INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,114
2026-06-01,Karnataka,JSW MG MOTOR INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,49
2026-06-01,Karnataka,KARTAR TRACTORS PRIVATE LIMITED,Petrol/Diesel/CNG/Hybrid,1
2026-01-01,Karnataka,KIA INDIA PRIVATE LIMITED,Petrol/Diesel/CNG/Hybrid,2112
2026-02-01,Karnataka,KIA INDIA PRIVATE LIMITED,Petrol/Diesel/CNG/Hybrid,1598
2026-03-01,Karnataka,KIA INDIA PRIVATE LIMITED,Petrol/Diesel/CNG/Hybrid,1968
2026-04-01,Karnataka,KIA INDIA PRIVATE LIMITED,Petrol/Diesel/CNG/Hybrid,1985
2026-05-01,Karnataka,KIA INDIA PRIVATE LIMITED,Petrol/Diesel/CNG/Hybrid,1652
2026-06-01,Karnataka,KIA INDIA PRIVATE LIMITED,Petrol/Diesel/CNG/Hybrid,785
2026-06-01,Karnataka,KISHAN TRACTOR,Petrol/Diesel/CNG/Hybrid,1
2026-01-01,Karnataka,KRISHNA AGRO ENGI,Petrol/Diesel/CNG/Hybrid,1
2026-01-01,Karnataka,KSR SOLUTION (IMPORTER: KAWVELOCE MOTORS PVT LTD),Petrol/Diesel/CNG/Hybrid,1
2026-01-01,Karnataka,KUBOTA AGRICULTURAL MACHINERY INDIA PVT.LTD,Petrol/Diesel/CNG/Hybrid,25
2026-02-01,Karnataka,KUBOTA AGRICULTURAL MACHINERY INDIA PVT.LTD,Petrol/Diesel/CNG/Hybrid,21
2026-03-01,Karnataka,KUBOTA AGRICULTURAL MACHINERY INDIA PVT.LTD,Petrol/Diesel/CNG/Hybrid,23
2026-04-01,Karnataka,KUBOTA AGRICULTURAL MACHINERY INDIA PVT.LTD,Petrol/Diesel/CNG/Hybrid,22
2026-05-01,Karnataka,KUBOTA AGRICULTURAL MACHINERY INDIA PVT.LTD,Petrol/Diesel/CNG/Hybrid,21
2026-06-01,Karnataka,KUBOTA AGRICULTURAL MACHINERY INDIA PVT.LTD,Petrol/Diesel/CNG/Hybrid,14
2026-01-01,Karnataka,LOCAL TRAILER MANUFACTURER,Petrol/Diesel/CNG/Hybrid,923
2026-02-01,Karnataka,LOCAL TRAILER MANUFACTURER,Petrol/Diesel/CNG/Hybrid,1072
2026-03-01,Karnataka,LOCAL TRAILER MANUFACTURER,Petrol/Diesel/CNG/Hybrid,1129
2026-04-01,Karnataka,LOCAL TRAILER MANUFACTURER,Petrol/Diesel/CNG/Hybrid,1041
2026-05-01,Karnataka,LOCAL TRAILER MANUFACTURER,Petrol/Diesel/CNG/Hybrid,1070
2026-06-01,Karnataka,LOCAL TRAILER MANUFACTURER,Petrol/Diesel/CNG/Hybrid,654
2026-01-01,Karnataka,MAHINDRA & MAHINDRA LIMITED,Petrol/Diesel/CNG/Hybrid,3819
2026-02-01,Karnataka,MAHINDRA & MAHINDRA LIMITED,Petrol/Diesel/CNG/Hybrid,3482
2026-03-01,Karnataka,MAHINDRA & MAHINDRA LIMITED,Petrol/Diesel/CNG/Hybrid,4039
2026-04-01,Karnataka,MAHINDRA & MAHINDRA LIMITED,Petrol/Diesel/CNG/Hybrid,3836
2026-05-01,Karnataka,MAHINDRA & MAHINDRA LIMITED,Petrol/Diesel/CNG/Hybrid,2908
2026-06-01,Karnataka,MAHINDRA & MAHINDRA LIMITED,Petrol/Diesel/CNG/Hybrid,1545
2026-01-01,Karnataka,MAHINDRA & MAHINDRA LIMITED (SWARAJ DIVISION),Petrol/Diesel/CNG/Hybrid,1185
2026-02-01,Karnataka,MAHINDRA & MAHINDRA LIMITED (SWARAJ DIVISION),Petrol/Diesel/CNG/Hybrid,1194
2026-03-01,Karnataka,MAHINDRA & MAHINDRA LIMITED (SWARAJ DIVISION),Petrol/Diesel/CNG/Hybrid,1018
2026-04-01,Karnataka,MAHINDRA & MAHINDRA LIMITED (SWARAJ DIVISION),Petrol/Diesel/CNG/Hybrid,1163
2026-05-01,Karnataka,MAHINDRA & MAHINDRA LIMITED (SWARAJ DIVISION),Petrol/Diesel/CNG/Hybrid,1288
2026-06-01,Karnataka,MAHINDRA & MAHINDRA LIMITED (SWARAJ DIVISION),Petrol/Diesel/CNG/Hybrid,713
2026-01-01,Karnataka,MAHINDRA & MAHINDRA LIMITED (TRACTOR),Petrol/Diesel/CNG/Hybrid,1853
2026-02-01,Karnataka,MAHINDRA & MAHINDRA LIMITED (TRACTOR),Petrol/Diesel/CNG/Hybrid,1575
2026-03-01,Karnataka,MAHINDRA & MAHINDRA LIMITED (TRACTOR),Petrol/Diesel/CNG/Hybrid,1561
2026-04-01,Karnataka,MAHINDRA & MAHINDRA LIMITED (TRACTOR),Petrol/Diesel/CNG/Hybrid,1667
2026-05-01,Karnataka,MAHINDRA & MAHINDRA LIMITED (TRACTOR),Petrol/Diesel/CNG/Hybrid,1714
2026-06-01,Karnataka,MAHINDRA & MAHINDRA LIMITED (TRACTOR),Petrol/Diesel/CNG/Hybrid,983
2026-01-01,Karnataka,MARUTI SUZUKI INDIA LTD,Petrol/Diesel/CNG/Hybrid,10995
2026-02-01,Karnataka,MARUTI SUZUKI INDIA LTD,Petrol/Diesel/CNG/Hybrid,6630
2026-03-01,Karnataka,MARUTI SUZUKI INDIA LTD,Petrol/Diesel/CNG/Hybrid,7697
2026-04-01,Karnataka,MARUTI SUZUKI INDIA LTD,Petrol/Diesel/CNG/Hybrid,8071
2026-05-01,Karnataka,MARUTI SUZUKI INDIA LTD,Petrol/Diesel/CNG/Hybrid,7099
2026-06-01,Karnataka,MARUTI SUZUKI INDIA LTD,Petrol/Diesel/CNG/Hybrid,3923
2026-01-01,Karnataka,MARUTI UDYOG LTD,Petrol/Diesel/CNG/Hybrid,1
2026-04-01,Karnataka,MARUTI UDYOG LTD,Petrol/Diesel/CNG/Hybrid,1
2026-02-01,Karnataka,MASERATI S.P.A,Petrol/Diesel/CNG/Hybrid,1
2026-05-01,Karnataka,MASERATI S.P.A,Petrol/Diesel/CNG/Hybrid,1
2026-01-01,Karnataka,MERCEDES-BENZ AG,Petrol/Diesel/CNG/Hybrid,5
2026-02-01,Karnataka,MERCEDES-BENZ AG,Petrol/Diesel/CNG/Hybrid,9
2026-03-01,Karnataka,MERCEDES-BENZ AG,Petrol/Diesel/CNG/Hybrid,18
2026-04-01,Karnataka,MERCEDES-BENZ AG,Petrol/Diesel/CNG/Hybrid,9
2026-05-01,Karnataka,MERCEDES-BENZ AG,Petrol/Diesel/CNG/Hybrid,7
2026-06-01,Karnataka,MERCEDES-BENZ AG,Petrol/Diesel/CNG/Hybrid,2
2026-01-01,Karnataka,MERCEDES-BENZ INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,176
2026-02-01,Karnataka,MERCEDES-BENZ INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,84
2026-03-01,Karnataka,MERCEDES-BENZ INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,117
2026-04-01,Karnataka,MERCEDES-BENZ INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,102
2026-05-01,Karnataka,MERCEDES-BENZ INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,110
2026-06-01,Karnataka,MERCEDES-BENZ INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,40
2026-05-01,Karnataka,NEW SHIV SHAKTI TRAILORS,Petrol/Diesel/CNG/Hybrid,1
2026-01-01,Karnataka,NISSAN MOTOR INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,129
2026-02-01,Karnataka,NISSAN MOTOR INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,101
2026-03-01,Karnataka,NISSAN MOTOR INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,114
2026-04-01,Karnataka,NISSAN MOTOR INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,128
2026-05-01,Karnataka,NISSAN MOTOR INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,129
2026-06-01,Karnataka,NISSAN MOTOR INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,89
2026-04-01,Karnataka,OM SHREE SAI ENGINEERING,Petrol/Diesel/CNG/Hybrid,1
2026-06-01,Karnataka,PERFECT ENGINEERING WORKS,Petrol/Diesel/CNG/Hybrid,1
2026-01-01,Karnataka,POLARIS INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,2
2026-02-01,Karnataka,POLARIS INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,1
2026-05-01,Karnataka,POLARIS INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,1
2026-06-01,Karnataka,POLARIS INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,2
2026-01-01,Karnataka,PORSCHE AG GERMANY,Petrol/Diesel/CNG/Hybrid,9
2026-02-01,Karnataka,PORSCHE AG GERMANY,Petrol/Diesel/CNG/Hybrid,4
2026-03-01,Karnataka,PORSCHE AG GERMANY,Petrol/Diesel/CNG/Hybrid,3
2026-04-01,Karnataka,PORSCHE AG GERMANY,Petrol/Diesel/CNG/Hybrid,8
2026-05-01,Karnataka,PORSCHE AG GERMANY,Petrol/Diesel/CNG/Hybrid,3
2026-05-01,Karnataka,POWER TECH TECHNOLOGY,Petrol/Diesel/CNG/Hybrid,1
2026-02-01,Karnataka,PRAGATI ENGINEERING,Petrol/Diesel/CNG/Hybrid,1
2026-02-01,Karnataka,PREET TRACTORS PVT LTD,Petrol/Diesel/CNG/Hybrid,1
2026-03-01,Karnataka,PREET TRACTORS PVT LTD,Petrol/Diesel/CNG/Hybrid,11
2026-04-01,Karnataka,PREET TRACTORS PVT LTD,Petrol/Diesel/CNG/Hybrid,5
2026-01-01,Karnataka,RENAULT INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,646
2026-02-01,Karnataka,RENAULT INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,361
2026-03-01,Karnataka,RENAULT INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,442
2026-04-01,Karnataka,RENAULT INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,613
2026-05-01,Karnataka,RENAULT INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,556
2026-06-01,Karnataka,RENAULT INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,295
2026-01-01,Karnataka,ROLLS ROYCE MOTOR (IMPORTER: KUN MOTOR),Petrol/Diesel/CNG/Hybrid,1
2026-05-01,Karnataka,SAI AGRO MECHINERY,Petrol/Diesel/CNG/Hybrid,1
2026-01-01,Karnataka,SAME DEUTZ-FAHR INDIA (P) LTD,Petrol/Diesel/CNG/Hybrid,3
2026-02-01,Karnataka,SAME DEUTZ-FAHR INDIA (P) LTD,Petrol/Diesel/CNG/Hybrid,11
2026-03-01,Karnataka,SAME DEUTZ-FAHR INDIA (P) LTD,Petrol/Diesel/CNG/Hybrid,2
2026-05-01,Karnataka,SAME DEUTZ-FAHR INDIA (P) LTD,Petrol/Diesel/CNG/Hybrid,9
2026-03-01,Karnataka,SHAKTI ENGG WORKS,Petrol/Diesel/CNG/Hybrid,1
2026-05-01,Karnataka,SHAKTI ENGG WORKS,Petrol/Diesel/CNG/Hybrid,1
2026-06-01,Karnataka,SHAKTI ENGG WORKS,Petrol/Diesel/CNG/Hybrid,2
2026-05-01,Karnataka,SHAKTI ENGINEERING WORKS,Petrol/Diesel/CNG/Hybrid,1
2026-01-01,Karnataka,SHIV SHAKTI AGRO INDUSTRIES,Petrol/Diesel/CNG/Hybrid,3
2026-02-01,Karnataka,SHIVAJI AGRO INDUSTRIES,Petrol/Diesel/CNG/Hybrid,1
2026-01-01,Karnataka,SHIVASHAKTHI ENG WORKS,Petrol/Diesel/CNG/Hybrid,4
2026-02-01,Karnataka,SHIVASHAKTHI ENG WORKS,Petrol/Diesel/CNG/Hybrid,8
2026-03-01,Karnataka,SHIVASHAKTHI ENG WORKS,Petrol/Diesel/CNG/Hybrid,3
2026-04-01,Karnataka,SHIVASHAKTHI ENG WORKS,Petrol/Diesel/CNG/Hybrid,1
2026-05-01,Karnataka,SHIVASHAKTHI ENG WORKS,Petrol/Diesel/CNG/Hybrid,4
2026-06-01,Karnataka,SHIVASHAKTHI ENG WORKS,Petrol/Diesel/CNG/Hybrid,3
2026-02-01,Karnataka,SHOBHA ENG WORKS,Petrol/Diesel/CNG/Hybrid,1
2026-01-01,Karnataka,SHREE KRISHNA ENTERPRISE,Petrol/Diesel/CNG/Hybrid,1
2026-01-01,Karnataka,SHRI SHIVAJI ENG WORKS,Petrol/Diesel/CNG/Hybrid,8
2026-02-01,Karnataka,SHRI SHIVAJI ENG WORKS,Petrol/Diesel/CNG/Hybrid,2
