Month,State,Maker (legal entity),Powertrain,Registrations,Brand,Parent Group,Origin Country,Region,State Code,State or UT,Map Location,Month Name,Month Number,Quarter,Days Covered,Is Partial Month,Is EV
2026-05-01,Himachal Pradesh,MERCEDES-BENZ AG,Petrol/Diesel/CNG/Hybrid,2,Mercedes-Benz,Mercedes-Benz,Germany,North,IN-HP,State,"Himachal Pradesh, India",May,5,Q2,31,False,False
2026-06-01,Himachal Pradesh,MERCEDES-BENZ AG,Petrol/Diesel/CNG/Hybrid,5,Mercedes-Benz,Mercedes-Benz,Germany,North,IN-HP,State,"Himachal Pradesh, India",Jun,6,Q2,17,True,False
2026-01-01,Himachal Pradesh,MERCEDES-BENZ INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,50,Mercedes-Benz,Mercedes-Benz,Germany,North,IN-HP,State,"Himachal Pradesh, India",Jan,1,Q1,31,False,False
2026-02-01,Himachal Pradesh,MERCEDES-BENZ INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,26,Mercedes-Benz,Mercedes-Benz,Germany,North,IN-HP,State,"Himachal Pradesh, India",Feb,2,Q1,28,False,False
2026-03-01,Himachal Pradesh,MERCEDES-BENZ INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,25,Mercedes-Benz,Mercedes-Benz,Germany,North,IN-HP,State,"Himachal Pradesh, India",Mar,3,Q1,31,False,False
2026-04-01,Himachal Pradesh,MERCEDES-BENZ INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,36,Mercedes-Benz,Mercedes-Benz,Germany,North,IN-HP,State,"Himachal Pradesh, India",Apr,4,Q2,30,False,False
2026-05-01,Himachal Pradesh,MERCEDES-BENZ INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,29,Mercedes-Benz,Mercedes-Benz,Germany,North,IN-HP,State,"Himachal Pradesh, India",May,5,Q2,31,False,False
2026-06-01,Himachal Pradesh,MERCEDES-BENZ INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,15,Mercedes-Benz,Mercedes-Benz,Germany,North,IN-HP,State,"Himachal Pradesh, India",Jun,6,Q2,17,True,False
2026-01-01,Himachal Pradesh,NISSAN MOTOR INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,22,Nissan,Nissan,Japan,North,IN-HP,State,"Himachal Pradesh, India",Jan,1,Q1,31,False,False
2026-02-01,Himachal Pradesh,NISSAN MOTOR INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,11,Nissan,Nissan,Japan,North,IN-HP,State,"Himachal Pradesh, India",Feb,2,Q1,28,False,False
2026-03-01,Himachal Pradesh,NISSAN MOTOR INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,12,Nissan,Nissan,Japan,North,IN-HP,State,"Himachal Pradesh, India",Mar,3,Q1,31,False,False
2026-04-01,Himachal Pradesh,NISSAN MOTOR INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,32,Nissan,Nissan,Japan,North,IN-HP,State,"Himachal Pradesh, India",Apr,4,Q2,30,False,False
2026-05-01,Himachal Pradesh,NISSAN MOTOR INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,19,Nissan,Nissan,Japan,North,IN-HP,State,"Himachal Pradesh, India",May,5,Q2,31,False,False
2026-06-01,Himachal Pradesh,NISSAN MOTOR INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,4,Nissan,Nissan,Japan,North,IN-HP,State,"Himachal Pradesh, India",Jun,6,Q2,17,True,False
2026-01-01,Himachal Pradesh,PORSCHE AG GERMANY,Petrol/Diesel/CNG/Hybrid,5,Porsche,Volkswagen Group,Germany,North,IN-HP,State,"Himachal Pradesh, India",Jan,1,Q1,31,False,False
2026-02-01,Himachal Pradesh,PORSCHE AG GERMANY,Petrol/Diesel/CNG/Hybrid,3,Porsche,Volkswagen Group,Germany,North,IN-HP,State,"Himachal Pradesh, India",Feb,2,Q1,28,False,False
2026-03-01,Himachal Pradesh,PORSCHE AG GERMANY,Petrol/Diesel/CNG/Hybrid,5,Porsche,Volkswagen Group,Germany,North,IN-HP,State,"Himachal Pradesh, India",Mar,3,Q1,31,False,False
2026-04-01,Himachal Pradesh,PORSCHE AG GERMANY,Petrol/Diesel/CNG/Hybrid,4,Porsche,Volkswagen Group,Germany,North,IN-HP,State,"Himachal Pradesh, India",Apr,4,Q2,30,False,False
2026-05-01,Himachal Pradesh,PORSCHE AG GERMANY,Petrol/Diesel/CNG/Hybrid,3,Porsche,Volkswagen Group,Germany,North,IN-HP,State,"Himachal Pradesh, India",May,5,Q2,31,False,False
2026-06-01,Himachal Pradesh,PORSCHE AG GERMANY,Petrol/Diesel/CNG/Hybrid,1,Porsche,Volkswagen Group,Germany,North,IN-HP,State,"Himachal Pradesh, India",Jun,6,Q2,17,True,False
2026-01-01,Himachal Pradesh,RENAULT INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,30,Renault,Renault,France,North,IN-HP,State,"Himachal Pradesh, India",Jan,1,Q1,31,False,False
2026-02-01,Himachal Pradesh,RENAULT INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,28,Renault,Renault,France,North,IN-HP,State,"Himachal Pradesh, India",Feb,2,Q1,28,False,False
2026-03-01,Himachal Pradesh,RENAULT INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,15,Renault,Renault,France,North,IN-HP,State,"Himachal Pradesh, India",Mar,3,Q1,31,False,False
2026-04-01,Himachal Pradesh,RENAULT INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,23,Renault,Renault,France,North,IN-HP,State,"Himachal Pradesh, India",Apr,4,Q2,30,False,False
2026-05-01,Himachal Pradesh,RENAULT INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,38,Renault,Renault,France,North,IN-HP,State,"Himachal Pradesh, India",May,5,Q2,31,False,False
2026-06-01,Himachal Pradesh,RENAULT INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,25,Renault,Renault,France,North,IN-HP,State,"Himachal Pradesh, India",Jun,6,Q2,17,True,False
2026-01-01,Himachal Pradesh,SKODA AUTO VOLKSWAGEN INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,130,Skoda-VW,Volkswagen Group,Germany,North,IN-HP,State,"Himachal Pradesh, India",Jan,1,Q1,31,False,False
2026-02-01,Himachal Pradesh,SKODA AUTO VOLKSWAGEN INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,86,Skoda-VW,Volkswagen Group,Germany,North,IN-HP,State,"Himachal Pradesh, India",Feb,2,Q1,28,False,False
2026-03-01,Himachal Pradesh,SKODA AUTO VOLKSWAGEN INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,81,Skoda-VW,Volkswagen Group,Germany,North,IN-HP,State,"Himachal Pradesh, India",Mar,3,Q1,31,False,False
2026-04-01,Himachal Pradesh,SKODA AUTO VOLKSWAGEN INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,106,Skoda-VW,Volkswagen Group,Germany,North,IN-HP,State,"Himachal Pradesh, India",Apr,4,Q2,30,False,False
2026-05-01,Himachal Pradesh,SKODA AUTO VOLKSWAGEN INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,111,Skoda-VW,Volkswagen Group,Germany,North,IN-HP,State,"Himachal Pradesh, India",May,5,Q2,31,False,False
2026-06-01,Himachal Pradesh,SKODA AUTO VOLKSWAGEN INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,50,Skoda-VW,Volkswagen Group,Germany,North,IN-HP,State,"Himachal Pradesh, India",Jun,6,Q2,17,True,False
2026-01-01,Himachal Pradesh,STELLANTIS AUTOMOBILES INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,20,Stellantis (Jeep/Citroen),Stellantis,Netherlands,North,IN-HP,State,"Himachal Pradesh, India",Jan,1,Q1,31,False,False
2026-02-01,Himachal Pradesh,STELLANTIS AUTOMOBILES INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,12,Stellantis (Jeep/Citroen),Stellantis,Netherlands,North,IN-HP,State,"Himachal Pradesh, India",Feb,2,Q1,28,False,False
2026-03-01,Himachal Pradesh,STELLANTIS AUTOMOBILES INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,7,Stellantis (Jeep/Citroen),Stellantis,Netherlands,North,IN-HP,State,"Himachal Pradesh, India",Mar,3,Q1,31,False,False
2026-04-01,Himachal Pradesh,STELLANTIS AUTOMOBILES INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,4,Stellantis (Jeep/Citroen),Stellantis,Netherlands,North,IN-HP,State,"Himachal Pradesh, India",Apr,4,Q2,30,False,False
2026-05-01,Himachal Pradesh,STELLANTIS AUTOMOBILES INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,12,Stellantis (Jeep/Citroen),Stellantis,Netherlands,North,IN-HP,State,"Himachal Pradesh, India",May,5,Q2,31,False,False
2026-06-01,Himachal Pradesh,STELLANTIS AUTOMOBILES INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,10,Stellantis (Jeep/Citroen),Stellantis,Netherlands,North,IN-HP,State,"Himachal Pradesh, India",Jun,6,Q2,17,True,False
2026-01-01,Himachal Pradesh,STELLANTIS INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,3,Stellantis (Jeep/Citroen),Stellantis,Netherlands,North,IN-HP,State,"Himachal Pradesh, India",Jan,1,Q1,31,False,False
2026-02-01,Himachal Pradesh,STELLANTIS INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,5,Stellantis (Jeep/Citroen),Stellantis,Netherlands,North,IN-HP,State,"Himachal Pradesh, India",Feb,2,Q1,28,False,False
2026-03-01,Himachal Pradesh,STELLANTIS INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,3,Stellantis (Jeep/Citroen),Stellantis,Netherlands,North,IN-HP,State,"Himachal Pradesh, India",Mar,3,Q1,31,False,False
2026-04-01,Himachal Pradesh,STELLANTIS INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,5,Stellantis (Jeep/Citroen),Stellantis,Netherlands,North,IN-HP,State,"Himachal Pradesh, India",Apr,4,Q2,30,False,False
2026-05-01,Himachal Pradesh,STELLANTIS INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,4,Stellantis (Jeep/Citroen),Stellantis,Netherlands,North,IN-HP,State,"Himachal Pradesh, India",May,5,Q2,31,False,False
2026-06-01,Himachal Pradesh,STELLANTIS INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,4,Stellantis (Jeep/Citroen),Stellantis,Netherlands,North,IN-HP,State,"Himachal Pradesh, India",Jun,6,Q2,17,True,False
2026-01-01,Himachal Pradesh,TATA MOTORS LTD,Petrol/Diesel/CNG/Hybrid,2,Tata,Tata Motors,India,North,IN-HP,State,"Himachal Pradesh, India",Jan,1,Q1,31,False,False
2026-02-01,Himachal Pradesh,TATA MOTORS LTD,Petrol/Diesel/CNG/Hybrid,1,Tata,Tata Motors,India,North,IN-HP,State,"Himachal Pradesh, India",Feb,2,Q1,28,False,False
2026-03-01,Himachal Pradesh,TATA MOTORS LTD,Petrol/Diesel/CNG/Hybrid,1,Tata,Tata Motors,India,North,IN-HP,State,"Himachal Pradesh, India",Mar,3,Q1,31,False,False
2026-04-01,Himachal Pradesh,TATA MOTORS LTD,Petrol/Diesel/CNG/Hybrid,1,Tata,Tata Motors,India,North,IN-HP,State,"Himachal Pradesh, India",Apr,4,Q2,30,False,False
2026-05-01,Himachal Pradesh,TATA MOTORS LTD,Petrol/Diesel/CNG/Hybrid,3,Tata,Tata Motors,India,North,IN-HP,State,"Himachal Pradesh, India",May,5,Q2,31,False,False
2026-01-01,Himachal Pradesh,TATA MOTORS PASSENGER VEHICLES LTD,Petrol/Diesel/CNG/Hybrid,742,Tata,Tata Motors,India,North,IN-HP,State,"Himachal Pradesh, India",Jan,1,Q1,31,False,False
2026-02-01,Himachal Pradesh,TATA MOTORS PASSENGER VEHICLES LTD,Petrol/Diesel/CNG/Hybrid,640,Tata,Tata Motors,India,North,IN-HP,State,"Himachal Pradesh, India",Feb,2,Q1,28,False,False
2026-03-01,Himachal Pradesh,TATA MOTORS PASSENGER VEHICLES LTD,Petrol/Diesel/CNG/Hybrid,656,Tata,Tata Motors,India,North,IN-HP,State,"Himachal Pradesh, India",Mar,3,Q1,31,False,False
2026-04-01,Himachal Pradesh,TATA MOTORS PASSENGER VEHICLES LTD,Petrol/Diesel/CNG/Hybrid,681,Tata,Tata Motors,India,North,IN-HP,State,"Himachal Pradesh, India",Apr,4,Q2,30,False,False
2026-05-01,Himachal Pradesh,TATA MOTORS PASSENGER VEHICLES LTD,Petrol/Diesel/CNG/Hybrid,621,Tata,Tata Motors,India,North,IN-HP,State,"Himachal Pradesh, India",May,5,Q2,31,False,False
2026-06-01,Himachal Pradesh,TATA MOTORS PASSENGER VEHICLES LTD,Petrol/Diesel/CNG/Hybrid,244,Tata,Tata Motors,India,North,IN-HP,State,"Himachal Pradesh, India",Jun,6,Q2,17,True,False
2026-01-01,Himachal Pradesh,TATA PASSENGER ELECTRIC MOBILITY LTD,Petrol/Diesel/CNG/Hybrid,2,Tata,Tata Motors,India,North,IN-HP,State,"Himachal Pradesh, India",Jan,1,Q1,31,False,False
2026-02-01,Himachal Pradesh,TATA PASSENGER ELECTRIC MOBILITY LTD,Petrol/Diesel/CNG/Hybrid,1,Tata,Tata Motors,India,North,IN-HP,State,"Himachal Pradesh, India",Feb,2,Q1,28,False,False
2026-01-01,Himachal Pradesh,TOYOTA KIRLOSKAR MOTOR PVT LTD,Petrol/Diesel/CNG/Hybrid,334,Toyota,Toyota,Japan,North,IN-HP,State,"Himachal Pradesh, India",Jan,1,Q1,31,False,False
2026-02-01,Himachal Pradesh,TOYOTA KIRLOSKAR MOTOR PVT LTD,Petrol/Diesel/CNG/Hybrid,292,Toyota,Toyota,Japan,North,IN-HP,State,"Himachal Pradesh, India",Feb,2,Q1,28,False,False
2026-03-01,Himachal Pradesh,TOYOTA KIRLOSKAR MOTOR PVT LTD,Petrol/Diesel/CNG/Hybrid,261,Toyota,Toyota,Japan,North,IN-HP,State,"Himachal Pradesh, India",Mar,3,Q1,31,False,False
2026-04-01,Himachal Pradesh,TOYOTA KIRLOSKAR MOTOR PVT LTD,Petrol/Diesel/CNG/Hybrid,279,Toyota,Toyota,Japan,North,IN-HP,State,"Himachal Pradesh, India",Apr,4,Q2,30,False,False
2026-05-01,Himachal Pradesh,TOYOTA KIRLOSKAR MOTOR PVT LTD,Petrol/Diesel/CNG/Hybrid,275,Toyota,Toyota,Japan,North,IN-HP,State,"Himachal Pradesh, India",May,5,Q2,31,False,False
2026-06-01,Himachal Pradesh,TOYOTA KIRLOSKAR MOTOR PVT LTD,Petrol/Diesel/CNG/Hybrid,161,Toyota,Toyota,Japan,North,IN-HP,State,"Himachal Pradesh, India",Jun,6,Q2,17,True,False
2026-01-01,Himachal Pradesh,VOLVO AUTO INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,3,Volvo,Geely,Sweden,North,IN-HP,State,"Himachal Pradesh, India",Jan,1,Q1,31,False,False
2026-02-01,Himachal Pradesh,VOLVO AUTO INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,3,Volvo,Geely,Sweden,North,IN-HP,State,"Himachal Pradesh, India",Feb,2,Q1,28,False,False
2026-03-01,Himachal Pradesh,VOLVO AUTO INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,5,Volvo,Geely,Sweden,North,IN-HP,State,"Himachal Pradesh, India",Mar,3,Q1,31,False,False
2026-04-01,Himachal Pradesh,VOLVO AUTO INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,2,Volvo,Geely,Sweden,North,IN-HP,State,"Himachal Pradesh, India",Apr,4,Q2,30,False,False
2026-05-01,Himachal Pradesh,VOLVO AUTO INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,2,Volvo,Geely,Sweden,North,IN-HP,State,"Himachal Pradesh, India",May,5,Q2,31,False,False
2026-06-01,Himachal Pradesh,VOLVO AUTO INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,1,Volvo,Geely,Sweden,North,IN-HP,State,"Himachal Pradesh, India",Jun,6,Q2,17,True,False
2026-01-01,Jammu and Kashmir,BMW INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,2,BMW,BMW Group,Germany,North,IN-JK,Union Territory,"Jammu and Kashmir, India",Jan,1,Q1,31,False,False
2026-02-01,Jammu and Kashmir,BMW INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,1,BMW,BMW Group,Germany,North,IN-JK,Union Territory,"Jammu and Kashmir, India",Feb,2,Q1,28,False,False
2026-03-01,Jammu and Kashmir,BMW INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,3,BMW,BMW Group,Germany,North,IN-JK,Union Territory,"Jammu and Kashmir, India",Mar,3,Q1,31,False,False
2026-04-01,Jammu and Kashmir,BMW INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,2,BMW,BMW Group,Germany,North,IN-JK,Union Territory,"Jammu and Kashmir, India",Apr,4,Q2,30,False,False
2026-05-01,Jammu and Kashmir,BMW INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,2,BMW,BMW Group,Germany,North,IN-JK,Union Territory,"Jammu and Kashmir, India",May,5,Q2,31,False,False
2026-01-01,Jammu and Kashmir,FORCE MOTORS LIMITED,Petrol/Diesel/CNG/Hybrid,14,Force,Force Motors,India,North,IN-JK,Union Territory,"Jammu and Kashmir, India",Jan,1,Q1,31,False,False
2026-02-01,Jammu and Kashmir,FORCE MOTORS LIMITED,Petrol/Diesel/CNG/Hybrid,4,Force,Force Motors,India,North,IN-JK,Union Territory,"Jammu and Kashmir, India",Feb,2,Q1,28,False,False
2026-03-01,Jammu and Kashmir,FORCE MOTORS LIMITED,Petrol/Diesel/CNG/Hybrid,3,Force,Force Motors,India,North,IN-JK,Union Territory,"Jammu and Kashmir, India",Mar,3,Q1,31,False,False
2026-04-01,Jammu and Kashmir,FORCE MOTORS LIMITED,Petrol/Diesel/CNG/Hybrid,49,Force,Force Motors,India,North,IN-JK,Union Territory,"Jammu and Kashmir, India",Apr,4,Q2,30,False,False
2026-05-01,Jammu and Kashmir,FORCE MOTORS LIMITED,Petrol/Diesel/CNG/Hybrid,1,Force,Force Motors,India,North,IN-JK,Union Territory,"Jammu and Kashmir, India",May,5,Q2,31,False,False
2026-06-01,Jammu and Kashmir,FORCE MOTORS LIMITED,Petrol/Diesel/CNG/Hybrid,1,Force,Force Motors,India,North,IN-JK,Union Territory,"Jammu and Kashmir, India",Jun,6,Q2,17,True,False
2026-01-01,Jammu and Kashmir,HONDA CARS INDIA LTD,Petrol/Diesel/CNG/Hybrid,19,Honda,Honda,Japan,North,IN-JK,Union Territory,"Jammu and Kashmir, India",Jan,1,Q1,31,False,False
2026-02-01,Jammu and Kashmir,HONDA CARS INDIA LTD,Petrol/Diesel/CNG/Hybrid,7,Honda,Honda,Japan,North,IN-JK,Union Territory,"Jammu and Kashmir, India",Feb,2,Q1,28,False,False
2026-03-01,Jammu and Kashmir,HONDA CARS INDIA LTD,Petrol/Diesel/CNG/Hybrid,25,Honda,Honda,Japan,North,IN-JK,Union Territory,"Jammu and Kashmir, India",Mar,3,Q1,31,False,False
2026-04-01,Jammu and Kashmir,HONDA CARS INDIA LTD,Petrol/Diesel/CNG/Hybrid,13,Honda,Honda,Japan,North,IN-JK,Union Territory,"Jammu and Kashmir, India",Apr,4,Q2,30,False,False
2026-05-01,Jammu and Kashmir,HONDA CARS INDIA LTD,Petrol/Diesel/CNG/Hybrid,16,Honda,Honda,Japan,North,IN-JK,Union Territory,"Jammu and Kashmir, India",May,5,Q2,31,False,False
2026-06-01,Jammu and Kashmir,HONDA CARS INDIA LTD,Petrol/Diesel/CNG/Hybrid,11,Honda,Honda,Japan,North,IN-JK,Union Territory,"Jammu and Kashmir, India",Jun,6,Q2,17,True,False
2026-01-01,Jammu and Kashmir,HYUNDAI MOTOR INDIA LTD,Petrol/Diesel/CNG/Hybrid,1045,Hyundai,Hyundai,South Korea,North,IN-JK,Union Territory,"Jammu and Kashmir, India",Jan,1,Q1,31,False,False
2026-02-01,Jammu and Kashmir,HYUNDAI MOTOR INDIA LTD,Petrol/Diesel/CNG/Hybrid,960,Hyundai,Hyundai,South Korea,North,IN-JK,Union Territory,"Jammu and Kashmir, India",Feb,2,Q1,28,False,False
2026-03-01,Jammu and Kashmir,HYUNDAI MOTOR INDIA LTD,Petrol/Diesel/CNG/Hybrid,982,Hyundai,Hyundai,South Korea,North,IN-JK,Union Territory,"Jammu and Kashmir, India",Mar,3,Q1,31,False,False
2026-04-01,Jammu and Kashmir,HYUNDAI MOTOR INDIA LTD,Petrol/Diesel/CNG/Hybrid,950,Hyundai,Hyundai,South Korea,North,IN-JK,Union Territory,"Jammu and Kashmir, India",Apr,4,Q2,30,False,False
2026-05-01,Jammu and Kashmir,HYUNDAI MOTOR INDIA LTD,Petrol/Diesel/CNG/Hybrid,964,Hyundai,Hyundai,South Korea,North,IN-JK,Union Territory,"Jammu and Kashmir, India",May,5,Q2,31,False,False
2026-06-01,Jammu and Kashmir,HYUNDAI MOTOR INDIA LTD,Petrol/Diesel/CNG/Hybrid,455,Hyundai,Hyundai,South Korea,North,IN-JK,Union Territory,"Jammu and Kashmir, India",Jun,6,Q2,17,True,False
2026-01-01,Jammu and Kashmir,ISUZU MOTORS INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,1,Isuzu,Isuzu,Japan,North,IN-JK,Union Territory,"Jammu and Kashmir, India",Jan,1,Q1,31,False,False
2026-05-01,Jammu and Kashmir,ISUZU MOTORS INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,1,Isuzu,Isuzu,Japan,North,IN-JK,Union Territory,"Jammu and Kashmir, India",May,5,Q2,31,False,False
2026-01-01,Jammu and Kashmir,JAGUAR LAND ROVER INDIA LIMITED,Petrol/Diesel/CNG/Hybrid,1,Jaguar Land Rover,Tata Motors,UK,North,IN-JK,Union Territory,"Jammu and Kashmir, India",Jan,1,Q1,31,False,False
2026-02-01,Jammu and Kashmir,JAGUAR LAND ROVER INDIA LIMITED,Petrol/Diesel/CNG/Hybrid,1,Jaguar Land Rover,Tata Motors,UK,North,IN-JK,Union Territory,"Jammu and Kashmir, India",Feb,2,Q1,28,False,False
2026-04-01,Jammu and Kashmir,JAGUAR LAND ROVER INDIA LIMITED,Petrol/Diesel/CNG/Hybrid,1,Jaguar Land Rover,Tata Motors,UK,North,IN-JK,Union Territory,"Jammu and Kashmir, India",Apr,4,Q2,30,False,False
2026-05-01,Jammu and Kashmir,JAGUAR LAND ROVER INDIA LIMITED,Petrol/Diesel/CNG/Hybrid,1,Jaguar Land Rover,Tata Motors,UK,North,IN-JK,Union Territory,"Jammu and Kashmir, India",May,5,Q2,31,False,False
2026-01-01,Jammu and Kashmir,JSW MG MOTOR INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,10,MG,JSW-SAIC,India / China,North,IN-JK,Union Territory,"Jammu and Kashmir, India",Jan,1,Q1,31,False,False
2026-02-01,Jammu and Kashmir,JSW MG MOTOR INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,7,MG,JSW-SAIC,India / China,North,IN-JK,Union Territory,"Jammu and Kashmir, India",Feb,2,Q1,28,False,False
2026-03-01,Jammu and Kashmir,JSW MG MOTOR INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,7,MG,JSW-SAIC,India / China,North,IN-JK,Union Territory,"Jammu and Kashmir, India",Mar,3,Q1,31,False,False
2026-04-01,Jammu and Kashmir,JSW MG MOTOR INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,5,MG,JSW-SAIC,India / China,North,IN-JK,Union Territory,"Jammu and Kashmir, India",Apr,4,Q2,30,False,False
2026-05-01,Jammu and Kashmir,JSW MG MOTOR INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,5,MG,JSW-SAIC,India / China,North,IN-JK,Union Territory,"Jammu and Kashmir, India",May,5,Q2,31,False,False
2026-06-01,Jammu and Kashmir,JSW MG MOTOR INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,4,MG,JSW-SAIC,India / China,North,IN-JK,Union Territory,"Jammu and Kashmir, India",Jun,6,Q2,17,True,False
2026-01-01,Jammu and Kashmir,KIA INDIA PRIVATE LIMITED,Petrol/Diesel/CNG/Hybrid,195,Kia,Hyundai,South Korea,North,IN-JK,Union Territory,"Jammu and Kashmir, India",Jan,1,Q1,31,False,False
2026-02-01,Jammu and Kashmir,KIA INDIA PRIVATE LIMITED,Petrol/Diesel/CNG/Hybrid,164,Kia,Hyundai,South Korea,North,IN-JK,Union Territory,"Jammu and Kashmir, India",Feb,2,Q1,28,False,False
2026-03-01,Jammu and Kashmir,KIA INDIA PRIVATE LIMITED,Petrol/Diesel/CNG/Hybrid,194,Kia,Hyundai,South Korea,North,IN-JK,Union Territory,"Jammu and Kashmir, India",Mar,3,Q1,31,False,False
2026-04-01,Jammu and Kashmir,KIA INDIA PRIVATE LIMITED,Petrol/Diesel/CNG/Hybrid,182,Kia,Hyundai,South Korea,North,IN-JK,Union Territory,"Jammu and Kashmir, India",Apr,4,Q2,30,False,False
2026-05-01,Jammu and Kashmir,KIA INDIA PRIVATE LIMITED,Petrol/Diesel/CNG/Hybrid,182,Kia,Hyundai,South Korea,North,IN-JK,Union Territory,"Jammu and Kashmir, India",May,5,Q2,31,False,False
2026-06-01,Jammu and Kashmir,KIA INDIA PRIVATE LIMITED,Petrol/Diesel/CNG/Hybrid,61,Kia,Hyundai,South Korea,North,IN-JK,Union Territory,"Jammu and Kashmir, India",Jun,6,Q2,17,True,False
2026-01-01,Jammu and Kashmir,MAHINDRA & MAHINDRA LIMITED,Petrol/Diesel/CNG/Hybrid,835,Mahindra,Mahindra,India,North,IN-JK,Union Territory,"Jammu and Kashmir, India",Jan,1,Q1,31,False,False
2026-02-01,Jammu and Kashmir,MAHINDRA & MAHINDRA LIMITED,Petrol/Diesel/CNG/Hybrid,750,Mahindra,Mahindra,India,North,IN-JK,Union Territory,"Jammu and Kashmir, India",Feb,2,Q1,28,False,False
2026-03-01,Jammu and Kashmir,MAHINDRA & MAHINDRA LIMITED,Petrol/Diesel/CNG/Hybrid,1058,Mahindra,Mahindra,India,North,IN-JK,Union Territory,"Jammu and Kashmir, India",Mar,3,Q1,31,False,False
2026-04-01,Jammu and Kashmir,MAHINDRA & MAHINDRA LIMITED,Petrol/Diesel/CNG/Hybrid,747,Mahindra,Mahindra,India,North,IN-JK,Union Territory,"Jammu and Kashmir, India",Apr,4,Q2,30,False,False
2026-05-01,Jammu and Kashmir,MAHINDRA & MAHINDRA LIMITED,Petrol/Diesel/CNG/Hybrid,706,Mahindra,Mahindra,India,North,IN-JK,Union Territory,"Jammu and Kashmir, India",May,5,Q2,31,False,False
2026-06-01,Jammu and Kashmir,MAHINDRA & MAHINDRA LIMITED,Petrol/Diesel/CNG/Hybrid,362,Mahindra,Mahindra,India,North,IN-JK,Union Territory,"Jammu and Kashmir, India",Jun,6,Q2,17,True,False
2026-01-01,Jammu and Kashmir,MARUTI SUZUKI INDIA LTD,Petrol/Diesel/CNG/Hybrid,4181,Maruti Suzuki,Suzuki,Japan,North,IN-JK,Union Territory,"Jammu and Kashmir, India",Jan,1,Q1,31,False,False
2026-02-01,Jammu and Kashmir,MARUTI SUZUKI INDIA LTD,Petrol/Diesel/CNG/Hybrid,3094,Maruti Suzuki,Suzuki,Japan,North,IN-JK,Union Territory,"Jammu and Kashmir, India",Feb,2,Q1,28,False,False
